"","ISO","year","value"
"5021","PRY",1996,NA
"5022","PRY",1997,NA
"5023","PRY",1998,NA
"5024","PRY",1999,NA
"5025","PRY",2000,NA
"5026","PRY",2001,NA
"5027","PRY",2002,NA
"5028","PRY",2003,NA
"5029","PRY",2004,NA
"5030","PRY",2005,NA
"5031","PRY",2006,NA
"5032","PRY",2007,NA
"5033","PRY",2008,NA
"5034","PRY",2009,NA
"5035","PRY",2010,NA
"5036","PRY",2011,NA
"5037","PRY",2012,NA
"5038","PRY",2013,NA
"5039","PRY",2014,NA
"5040","PRY",2015,NA
"5041","PRY",2016,NA
"5042","PRY",2017,NA
"5043","PSE",1994,NA
"5044","PSE",1995,NA
"5045","PSE",1996,NA
"5046","PSE",1997,NA
"5047","PSE",1998,NA
"5048","PSE",1999,NA
"5049","PSE",2000,NA
"5050","PSE",2001,NA
"5051","PSE",2002,NA
"5052","PSE",2003,NA
"5053","PSE",2004,NA
"5054","PSE",2005,217.754214897166
"5055","PSE",2006,185.733260661356
"5056","PSE",2007,176.534883794029
"5057","PSE",2008,196.389471853927
"5058","PSE",2009,175.670231449515
"5059","PSE",2010,191.857891031492
"5060","PSE",2011,168.584575366963
"5061","PSE",2012,183.779075975984
"5062","PSE",2013,NA
"5063","PSE",2014,NA
"5064","PSE",2015,NA
"5065","PSE",2016,NA
"5066","PSE",2017,NA
"5067","QAT",2000,NA
"5068","QAT",2001,NA
"5069","QAT",2002,NA
"5070","QAT",2003,NA
"5071","QAT",2004,48429.823633638
"5072","QAT",2005,16052.688487647
"5073","QAT",2006,NA
"5074","QAT",2007,NA
"5075","QAT",2008,NA
"5076","QAT",2009,NA
"5077","QAT",2010,NA
"5078","QAT",2011,NA
"5079","QAT",2012,NA
"5080","QAT",2013,NA
"5081","QAT",2014,NA
"5082","QAT",2015,NA
"5083","QAT",2016,NA
"5084","QAT",2017,NA
"5085","ROU",1990,NA
"5086","ROU",1991,345.628687271144
"5087","ROU",1992,533.87519949466
"5088","ROU",1993,443.587490613036
"5089","ROU",1994,407.895107118721
"5090","ROU",1995,392.176607087795
"5091","ROU",1996,444.82231063984
"5092","ROU",1997,235.44153670226
"5093","ROU",1998,195.945298172345
"5094","ROU",1999,139.161345259781
"5095","ROU",2000,175.431553851573
"5096","ROU",2001,169.858279363147
"5097","ROU",2002,231.016675928412
"5098","ROU",2003,254.539597929596
"5099","ROU",2004,470.610621447044
"5100","ROU",2005,446.504973952175
"5101","ROU",2006,597.167903708725
"5102","ROU",2007,598.869676558734
"5103","ROU",2008,416.411903181038
"5104","ROU",2009,281.225636793805
"5105","ROU",2010,150.420038883577
"5106","ROU",2011,170.120389671302
"5107","ROU",2012,231.700674525215
"5108","ROU",2013,NA
"5109","ROU",2014,NA
"5110","ROU",2015,NA
"5111","ROU",2016,NA
"5112","ROU",2017,NA
"5113","RUS",1990,NA
"5114","RUS",1991,NA
"5115","RUS",1992,NA
"5116","RUS",1993,NA
"5117","RUS",1994,NA
"5118","RUS",1995,27.5353620929461
"5119","RUS",1996,69.5886195783924
"5120","RUS",1997,131.059084862698
"5121","RUS",1998,200.233980394573
"5122","RUS",1999,97.9944073540614
"5123","RUS",2000,176.200044293548
"5124","RUS",2001,231.641198408605
"5125","RUS",2002,204.736884127858
"5126","RUS",2003,219.100934247992
"5127","RUS",2004,213.613797365384
"5128","RUS",2005,146.28929399297
"5129","RUS",2006,166.668390064188
"5130","RUS",2007,132.068643720098
"5131","RUS",2008,248.504980065025
"5132","RUS",2009,326.953187908625
"5133","RUS",2010,133.601781633041
"5134","RUS",2011,542.568905549613
"5135","RUS",2012,512.491058707294
"5136","RUS",2013,NA
"5137","RUS",2014,NA
"5138","RUS",2015,NA
"5139","RUS",2016,NA
"5140","RUS",2017,NA
"5141","RWA",1965,NA
"5142","RWA",1966,NA
"5143","RWA",1967,NA
"5144","RWA",1968,NA
"5145","RWA",1969,NA
"5146","RWA",1970,NA
"5147","RWA",1971,NA
"5148","RWA",1972,NA
"5149","RWA",1973,NA
"5150","RWA",1974,NA
"5151","RWA",1975,NA
"5152","RWA",1976,NA
"5153","RWA",1977,NA
"5154","RWA",1978,NA
"5155","RWA",1979,NA
"5156","RWA",1980,NA
"5157","RWA",1981,NA
"5158","RWA",1982,NA
"5159","RWA",1983,NA
"5160","RWA",1984,NA
"5161","RWA",1985,NA
"5162","RWA",1986,NA
"5163","RWA",1987,NA
"5164","RWA",1988,NA
"5165","RWA",1989,NA
"5166","RWA",1990,NA
"5167","RWA",1991,NA
"5168","RWA",1992,NA
"5169","RWA",1993,NA
"5170","RWA",1994,NA
"5171","RWA",1995,NA
"5172","RWA",1996,NA
"5173","RWA",1997,NA
"5174","RWA",1998,NA
"5175","RWA",1999,NA
"5176","RWA",2000,NA
"5177","RWA",2001,NA
"5178","RWA",2002,NA
"5179","RWA",2003,NA
"5180","RWA",2004,NA
"5181","RWA",2005,NA
"5182","RWA",2006,8.93746549715812
"5183","RWA",2007,7.45569409986135
"5184","RWA",2008,13.1473728880591
"5185","RWA",2009,16.8427889198757
"5186","RWA",2010,19.5764501230415
"5187","RWA",2011,21.6614596679968
"5188","RWA",2012,21.2590621502015
"5189","RWA",2013,NA
"5190","RWA",2014,NA
"5191","RWA",2015,NA
"5192","RWA",2016,NA
"5193","RWA",2017,NA
"5194","SAU",1968,NA
"5195","SAU",1969,NA
"5196","SAU",1970,NA
"5197","SAU",1971,NA
"5198","SAU",1972,NA
"5199","SAU",1973,NA
"5200","SAU",1974,NA
"5201","SAU",1975,NA
"5202","SAU",1976,NA
"5203","SAU",1977,NA
"5204","SAU",1978,NA
"5205","SAU",1979,NA
"5206","SAU",1980,NA
"5207","SAU",1981,NA
"5208","SAU",1982,NA
"5209","SAU",1983,NA
"5210","SAU",1984,NA
"5211","SAU",1985,NA
"5212","SAU",1986,NA
"5213","SAU",1987,NA
"5214","SAU",1988,NA
"5215","SAU",1989,NA
"5216","SAU",1990,NA
"5217","SAU",1991,NA
"5218","SAU",1992,NA
"5219","SAU",1993,NA
"5220","SAU",1994,NA
"5221","SAU",1995,NA
"5222","SAU",1996,NA
"5223","SAU",1997,NA
"5224","SAU",1998,NA
"5225","SAU",1999,NA
"5226","SAU",2000,NA
"5227","SAU",2001,NA
"5228","SAU",2002,NA
"5229","SAU",2003,NA
"5230","SAU",2004,NA
"5231","SAU",2005,NA
"5232","SAU",2006,NA
"5233","SAU",2007,NA
"5234","SAU",2008,NA
"5235","SAU",2009,NA
"5236","SAU",2010,NA
"5237","SAU",2011,NA
"5238","SAU",2012,NA
"5239","SAU",2013,NA
"5240","SAU",2014,NA
"5241","SAU",2015,NA
"5242","SAU",2016,NA
"5243","SAU",2017,NA
"5244","SDN",1965,NA
"5245","SDN",1966,NA
"5246","SDN",1967,NA
"5247","SDN",1968,NA
"5248","SDN",1969,NA
"5249","SDN",1970,NA
"5250","SDN",1971,NA
"5251","SDN",1972,NA
"5252","SDN",1973,NA
"5253","SDN",1974,NA
"5254","SDN",1975,NA
"5255","SDN",1976,NA
"5256","SDN",1977,NA
"5257","SDN",1978,NA
"5258","SDN",1979,NA
"5259","SDN",1980,NA
"5260","SDN",1981,NA
"5261","SDN",1982,NA
"5262","SDN",1983,NA
"5263","SDN",1984,NA
"5264","SDN",1985,NA
"5265","SDN",1986,NA
"5266","SDN",1987,NA
"5267","SDN",1988,NA
"5268","SDN",1989,NA
"5269","SDN",1990,NA
"5270","SDN",1991,14.5592365666306
"5271","SDN",1992,7.75728561721862
"5272","SDN",1993,3.13855561521096
"5273","SDN",1994,2.01507468474825
"5274","SDN",1995,1.00689350888494
"5275","SDN",1996,0.793996607278214
"5276","SDN",1997,0.574120309467982
"5277","SDN",1998,0.477148585468803
"5278","SDN",1999,0.439022841000408
"5279","SDN",2000,NA
"5280","SDN",2001,NA
"5281","SDN",2002,NA
"5282","SDN",2003,NA
"5283","SDN",2004,NA
"5284","SDN",2005,NA
"5285","SDN",2006,NA
"5286","SDN",2007,NA
"5287","SDN",2008,NA
"5288","SDN",2009,NA
"5289","SDN",2010,NA
"5290","SDN",2011,NA
"5291","SDN",2012,NA
"5292","SDN",2013,NA
"5293","SDN",2014,NA
"5294","SDN",2015,NA
"5295","SDN",2016,NA
"5296","SDN",2017,NA
"5297","SEN",1960,NA
"5298","SEN",1961,NA
"5299","SEN",1962,NA
"5300","SEN",1963,NA
"5301","SEN",1964,NA
"5302","SEN",1965,NA
"5303","SEN",1966,NA
"5304","SEN",1967,NA
"5305","SEN",1968,NA
"5306","SEN",1969,NA
"5307","SEN",1970,NA
"5308","SEN",1971,NA
"5309","SEN",1972,NA
"5310","SEN",1973,NA
"5311","SEN",1974,NA
"5312","SEN",1975,NA
"5313","SEN",1976,NA
"5314","SEN",1977,NA
"5315","SEN",1978,NA
"5316","SEN",1979,NA
"5317","SEN",1980,NA
"5318","SEN",1981,NA
"5319","SEN",1982,NA
"5320","SEN",1983,NA
"5321","SEN",1984,NA
"5322","SEN",1985,NA
"5323","SEN",1986,NA
"5324","SEN",1987,NA
"5325","SEN",1988,NA
"5326","SEN",1989,NA
"5327","SEN",1990,NA
"5328","SEN",1991,42.1150736587951
"5329","SEN",1992,54.6390153174917
"5330","SEN",1993,51.562717665595
"5331","SEN",1994,37.6160739325514
"5332","SEN",1995,40.2532457934856
"5333","SEN",1996,42.9313753343527
"5334","SEN",1997,54.7494340750118
"5335","SEN",1998,53.8726043456379
"5336","SEN",1999,62.9099771018405
"5337","SEN",2000,69.4245707919332
"5338","SEN",2001,50.24293800358
"5339","SEN",2002,72.6659057649831
"5340","SEN",2003,86.0930477918821
"5341","SEN",2004,69.1838933037365
"5342","SEN",2005,115.610904004657
"5343","SEN",2006,123.492234211531
"5344","SEN",2007,128.496875760369
"5345","SEN",2008,78.0962843027381
"5346","SEN",2009,107.098324001296
"5347","SEN",2010,84.7132733380707
"5348","SEN",2011,85.6025562791253
"5349","SEN",2012,104.748170196308
"5350","SEN",2013,NA
"5351","SEN",2014,NA
"5352","SEN",2015,NA
"5353","SEN",2016,NA
"5354","SEN",2017,NA
"5355","SGP",1960,NA
"5356","SGP",1961,NA
"5357","SGP",1962,NA
"5358","SGP",1963,NA
"5359","SGP",1964,NA
"5360","SGP",1965,NA
"5361","SGP",1966,NA
"5362","SGP",1967,NA
"5363","SGP",1968,NA
"5364","SGP",1969,NA
"5365","SGP",1970,NA
"5366","SGP",1971,NA
"5367","SGP",1972,NA
"5368","SGP",1973,NA
"5369","SGP",1974,NA
"5370","SGP",1975,NA
"5371","SGP",1976,NA
"5372","SGP",1977,NA
"5373","SGP",1978,NA
"5374","SGP",1979,NA
"5375","SGP",1980,NA
"5376","SGP",1981,NA
"5377","SGP",1982,NA
"5378","SGP",1983,NA
"5379","SGP",1984,NA
"5380","SGP",1985,NA
"5381","SGP",1986,NA
"5382","SGP",1987,NA
"5383","SGP",1988,NA
"5384","SGP",1989,NA
"5385","SGP",1990,NA
"5386","SGP",1991,8632.74427653654
"5387","SGP",1992,6120.87002280599
"5388","SGP",1993,6746.60545054027
"5389","SGP",1994,5038.56238461581
"5390","SGP",1995,6481.44574818132
"5391","SGP",1996,8194.50829209466
"5392","SGP",1997,9753.03351385941
"5393","SGP",1998,2871.18175119051
"5394","SGP",1999,2854.33575149248
"5395","SGP",2000,42812.8717109361
"5396","SGP",2001,2428.22643470241
"5397","SGP",2002,3213.99029502054
"5398","SGP",2003,3368.19236019954
"5399","SGP",2004,2720.36440843558
"5400","SGP",2005,2000.68352874037
"5401","SGP",2006,1489.99431706933
"5402","SGP",2007,2602.45872648625
"5403","SGP",2008,2119.83090473711
"5404","SGP",2009,15808.9089019987
"5405","SGP",2010,18283.4928827861
"5406","SGP",2011,2286.73388612235
"5407","SGP",2012,2092.74883355319
"5408","SGP",2013,NA
"5409","SGP",2014,NA
"5410","SGP",2015,NA
"5411","SGP",2016,NA
"5412","SGP",2017,NA
"5413","SLE",1964,NA
"5414","SLE",1965,NA
"5415","SLE",1966,NA
"5416","SLE",1967,NA
"5417","SLE",1968,NA
"5418","SLE",1969,NA
"5419","SLE",1970,NA
"5420","SLE",1971,NA
"5421","SLE",1972,NA
"5422","SLE",1973,NA
"5423","SLE",1974,NA
"5424","SLE",1975,NA
"5425","SLE",1976,NA
"5426","SLE",1977,NA
"5427","SLE",1978,NA
"5428","SLE",1979,NA
"5429","SLE",1980,NA
"5430","SLE",1981,NA
"5431","SLE",1982,NA
"5432","SLE",1983,NA
"5433","SLE",1984,NA
"5434","SLE",1985,NA
"5435","SLE",1986,NA
"5436","SLE",1987,NA
"5437","SLE",1988,NA
"5438","SLE",1989,NA
"5439","SLE",1990,NA
"5440","SLE",1991,2.25673056575241
"5441","SLE",1992,1.954048258041
"5442","SLE",1993,2.26528152011437
"5443","SLE",1994,2.81756140439
"5444","SLE",1995,2.9949345789269
"5445","SLE",1996,2.51432048515812
"5446","SLE",1997,3.09013422643362
"5447","SLE",1998,3.55238489651804
"5448","SLE",1999,2.49741024850852
"5449","SLE",2000,3.11366295990176
"5450","SLE",2001,4.73330195923889
"5451","SLE",2002,5.947829313558
"5452","SLE",2003,7.27336509672681
"5453","SLE",2004,6.45593125484372
"5454","SLE",2005,5.02576981358281
"5455","SLE",2006,6.51735533896505
"5456","SLE",2007,3.94058583522091
"5457","SLE",2008,NA
"5458","SLE",2009,NA
"5459","SLE",2010,NA
"5460","SLE",2011,NA
"5461","SLE",2012,NA
"5462","SLE",2013,NA
"5463","SLE",2014,NA
"5464","SLE",2015,NA
"5465","SLE",2016,NA
"5466","SLE",2017,NA
"5467","SLV",1965,NA
"5468","SLV",1966,NA
"5469","SLV",1967,NA
"5470","SLV",1968,NA
"5471","SLV",1969,NA
"5472","SLV",1970,NA
"5473","SLV",1971,NA
"5474","SLV",1972,NA
"5475","SLV",1973,NA
"5476","SLV",1974,NA
"5477","SLV",1975,NA
"5478","SLV",1976,NA
"5479","SLV",1977,NA
"5480","SLV",1978,NA
"5481","SLV",1979,NA
"5482","SLV",1980,NA
"5483","SLV",1981,NA
"5484","SLV",1982,NA
"5485","SLV",1983,NA
"5486","SLV",1984,NA
"5487","SLV",1985,NA
"5488","SLV",1986,NA
"5489","SLV",1987,NA
"5490","SLV",1988,NA
"5491","SLV",1989,NA
"5492","SLV",1990,NA
"5493","SLV",1991,82.4561439853674
"5494","SLV",1992,49.8802639937932
"5495","SLV",1993,84.2057324397107
"5496","SLV",1994,58.8100500880731
"5497","SLV",1995,55.9562525277127
"5498","SLV",1996,93.8294900891498
"5499","SLV",1997,71.1487186353705
"5500","SLV",1998,63.271137269843
"5501","SLV",1999,49.0592299312768
"5502","SLV",2000,185.548221473557
"5503","SLV",2001,116.262044145227
"5504","SLV",2002,119.794762237994
"5505","SLV",2003,64.5678516053302
"5506","SLV",2004,100.218420678611
"5507","SLV",2005,93.6976841994174
"5508","SLV",2006,66.2546238862694
"5509","SLV",2007,94.2216070440288
"5510","SLV",2008,46.1552151798788
"5511","SLV",2009,102.308923901279
"5512","SLV",2010,113.822299363901
"5513","SLV",2011,73.734980617893
"5514","SLV",2012,91.970746439629
"5515","SLV",2013,NA
"5516","SLV",2014,NA
"5517","SLV",2015,NA
"5518","SLV",2016,NA
"5519","SLV",2017,NA
"5520","SRB",1995,NA
"5521","SRB",1996,NA
"5522","SRB",1997,NA
"5523","SRB",1998,NA
"5524","SRB",1999,NA
"5525","SRB",2000,NA
"5526","SRB",2001,NA
"5527","SRB",2002,NA
"5528","SRB",2003,NA
"5529","SRB",2004,NA
"5530","SRB",2005,NA
"5531","SRB",2006,NA
"5532","SRB",2007,NA
"5533","SRB",2008,435.692629900562
"5534","SRB",2009,264.326383501517
"5535","SRB",2010,511.030263161776
"5536","SRB",2011,469.148664336541
"5537","SRB",2012,659.952780791156
"5538","SRB",2013,NA
"5539","SRB",2014,NA
"5540","SRB",2015,NA
"5541","SRB",2016,NA
"5542","SRB",2017,NA
"5543","SSD",2008,NA
"5544","SSD",2009,NA
"5545","SSD",2010,NA
"5546","SSD",2011,NA
"5547","SSD",2012,NA
"5548","SSD",2013,NA
"5549","SSD",2014,NA
"5550","SSD",2015,NA
"5551","SSD",2016,NA
"5552","STP",2001,NA
"5553","STP",2002,NA
"5554","STP",2003,NA
"5555","STP",2004,NA
"5556","STP",2005,NA
"5557","STP",2006,NA
"5558","STP",2007,NA
"5559","STP",2008,NA
"5560","STP",2009,NA
"5561","STP",2010,NA
"5562","STP",2011,NA
"5563","STP",2012,NA
"5564","STP",2013,NA
"5565","STP",2014,NA
"5566","STP",2015,NA
"5567","STP",2016,NA
"5568","STP",2017,NA
"5569","SUR",1975,NA
"5570","SUR",1976,NA
"5571","SUR",1977,NA
"5572","SUR",1978,NA
"5573","SUR",1979,NA
"5574","SUR",1980,NA
"5575","SUR",1981,NA
"5576","SUR",1982,NA
"5577","SUR",1983,NA
"5578","SUR",1984,NA
"5579","SUR",1985,NA
"5580","SUR",1986,NA
"5581","SUR",1987,NA
"5582","SUR",1988,NA
"5583","SUR",1989,NA
"5584","SUR",1990,NA
"5585","SUR",1991,NA
"5586","SUR",1992,NA
"5587","SUR",1993,NA
"5588","SUR",1994,NA
"5589","SUR",1995,NA
"5590","SUR",1996,NA
"5591","SUR",1997,NA
"5592","SUR",1998,NA
"5593","SUR",1999,NA
"5594","SUR",2000,NA
"5595","SUR",2001,NA
"5596","SUR",2002,NA
"5597","SUR",2003,NA
"5598","SUR",2004,NA
"5599","SUR",2005,NA
"5600","SUR",2006,NA
"5601","SUR",2007,NA
"5602","SUR",2008,NA
"5603","SUR",2009,NA
"5604","SUR",2010,NA
"5605","SUR",2011,NA
"5606","SUR",2012,NA
"5607","SUR",2013,NA
"5608","SUR",2014,NA
"5609","SUR",2015,NA
"5610","SUR",2016,NA
"5611","SUR",2017,NA
"5612","SVK",1995,NA
"5613","SVK",1996,2351.51392821723
"5614","SVK",1997,2500.4139203136
"5615","SVK",1998,2620.77872937052
"5616","SVK",1999,2842.60978410446
"5617","SVK",2000,4968.9207458466
"5618","SVK",2001,3339.28736251412
"5619","SVK",2002,3452.71648083686
"5620","SVK",2003,3088.91707736989
"5621","SVK",2004,4026.74526101745
"5622","SVK",2005,5961.54087047468
"5623","SVK",2006,6100.01114939556
"5624","SVK",2007,6282.46085682919
"5625","SVK",2008,7629.03681989148
"5626","SVK",2009,11198.626846789
"5627","SVK",2010,12149.0932421557
"5628","SVK",2011,11940.8892733459
"5629","SVK",2012,11740.6811477689
"5630","SVK",2013,NA
"5631","SVK",2014,NA
"5632","SVK",2015,NA
"5633","SVK",2016,NA
"5634","SVK",2017,NA
"5635","SVN",1995,4229.879371287
"5636","SVN",1996,4349.13079623988
"5637","SVN",1997,4297.07953271199
"5638","SVN",1998,4646.70325981821
"5639","SVN",1999,2424.57724904558
"5640","SVN",2000,3173.36081020568
"5641","SVN",2001,3454.63769325728
"5642","SVN",2002,3748.09918023198
"5643","SVN",2003,4830.58108341562
"5644","SVN",2004,3440.61251772908
"5645","SVN",2005,2842.16656856436
"5646","SVN",2006,2990.34836554156
"5647","SVN",2007,2720.52521775274
"5648","SVN",2008,3581.59420859202
"5649","SVN",2009,2936.45399960764
"5650","SVN",2010,2312.13495079891
"5651","SVN",2011,2340.86970464141
"5652","SVN",2012,2216.2993272797
"5653","SVN",2013,NA
"5654","SVN",2014,NA
"5655","SVN",2015,NA
"5656","SVN",2016,NA
"5657","SVN",2017,NA
"5658","SWE",1980,NA
"5659","SWE",1981,NA
"5660","SWE",1982,NA
"5661","SWE",1983,NA
"5662","SWE",1984,NA
"5663","SWE",1985,NA
"5664","SWE",1986,NA
"5665","SWE",1987,NA
"5666","SWE",1988,NA
"5667","SWE",1989,NA
"5668","SWE",1990,NA
"5669","SWE",1991,13177.2593514802
"5670","SWE",1992,20342.5585153106
"5671","SWE",1993,12379.4697699085
"5672","SWE",1994,9377.87045270507
"5673","SWE",1995,14593.3968487083
"5674","SWE",1996,17494.0805138647
"5675","SWE",1997,21166.2402046085
"5676","SWE",1998,26715.3361056724
"5677","SWE",1999,27241.0268018062
"5678","SWE",2000,3151.50045489491
"5679","SWE",2001,6133.4007920258
"5680","SWE",2002,7511.82661678169
"5681","SWE",2003,7722.54997322277
"5682","SWE",2004,6824.97870187219
"5683","SWE",2005,9968.90197861415
"5684","SWE",2006,8043.67773801537
"5685","SWE",2007,6579.79484660258
"5686","SWE",2008,7741.82058603106
"5687","SWE",2009,7814.02094280145
"5688","SWE",2010,8315.16555879684
"5689","SWE",2011,8258.31742754656
"5690","SWE",2012,7775.85009819049
"5691","SWE",2013,NA
"5692","SWE",2014,NA
"5693","SWE",2015,NA
"5694","SWE",2016,NA
"5695","SWE",2017,NA
"5696","SWZ",1971,NA
"5697","SWZ",1972,NA
"5698","SWZ",1973,NA
"5699","SWZ",1974,NA
"5700","SWZ",1975,NA
"5701","SWZ",1976,NA
"5702","SWZ",1977,NA
"5703","SWZ",1978,NA
"5704","SWZ",1979,NA
"5705","SWZ",1980,NA
"5706","SWZ",1981,NA
"5707","SWZ",1982,NA
"5708","SWZ",1983,NA
"5709","SWZ",1984,NA
"5710","SWZ",1985,NA
"5711","SWZ",1986,NA
"5712","SWZ",1987,NA
"5713","SWZ",1988,NA
"5714","SWZ",1989,NA
"5715","SWZ",1990,NA
"5716","SWZ",1991,334.572418687997
"5717","SWZ",1992,270.247055247932
"5718","SWZ",1993,207.124355179002
"5719","SWZ",1994,172.835140016076
"5720","SWZ",1995,163.641568082967
"5721","SWZ",1996,200.251230819974
"5722","SWZ",1997,191.21450707081
"5723","SWZ",1998,182.100454566505
"5724","SWZ",1999,253.993572555469
"5725","SWZ",2000,246.391476873874
"5726","SWZ",2001,172.263925510361
"5727","SWZ",2002,176.460982012434
"5728","SWZ",2003,149.01874376676
"5729","SWZ",2004,176.372111610765
"5730","SWZ",2005,267.085407657886
"5731","SWZ",2006,240.166382749363
"5732","SWZ",2007,318.559590605141
"5733","SWZ",2008,547.810784721919
"5734","SWZ",2009,485.811753854619
"5735","SWZ",2010,290.400693860426
"5736","SWZ",2011,154.226927706987
"5737","SWZ",2012,200.008615645907
"5738","SWZ",2013,NA
"5739","SWZ",2014,NA
"5740","SWZ",2015,NA
"5741","SWZ",2016,NA
"5742","SWZ",2017,NA
"5743","SYC",1978,NA
"5744","SYC",1979,NA
"5745","SYC",1980,NA
"5746","SYC",1981,NA
"5747","SYC",1982,NA
"5748","SYC",1983,NA
"5749","SYC",1984,NA
"5750","SYC",1985,NA
"5751","SYC",1986,NA
"5752","SYC",1987,NA
"5753","SYC",1988,NA
"5754","SYC",1989,NA
"5755","SYC",1990,NA
"5756","SYC",1991,NA
"5757","SYC",1992,NA
"5758","SYC",1993,NA
"5759","SYC",1994,NA
"5760","SYC",1995,NA
"5761","SYC",1996,NA
"5762","SYC",1997,NA
"5763","SYC",1998,NA
"5764","SYC",1999,NA
"5765","SYC",2000,NA
"5766","SYC",2001,NA
"5767","SYC",2002,NA
"5768","SYC",2003,NA
"5769","SYC",2004,NA
"5770","SYC",2005,NA
"5771","SYC",2006,NA
"5772","SYC",2007,NA
"5773","SYC",2008,NA
"5774","SYC",2009,NA
"5775","SYC",2010,NA
"5776","SYC",2011,NA
"5777","SYC",2012,NA
"5778","SYC",2013,NA
"5779","SYC",2014,NA
"5780","SYC",2015,NA
"5781","SYC",2016,NA
"5782","SYC",2017,NA
"5783","TCA",2010,NA
"5784","TCD",2007,NA
"5785","TCD",2008,NA
"5786","TCD",2009,NA
"5787","TCD",2010,NA
"5788","TCD",2011,NA
"5789","TCD",2012,NA
"5790","TCD",2013,NA
"5791","TCD",2014,NA
"5792","TCD",2015,NA
"5793","TCD",2016,NA
"5794","TCD",2017,NA
"5795","TGO",1965,NA
"5796","TGO",1966,NA
"5797","TGO",1967,NA
"5798","TGO",1968,NA
"5799","TGO",1969,NA
"5800","TGO",1970,NA
"5801","TGO",1971,NA
"5802","TGO",1972,NA
"5803","TGO",1973,NA
"5804","TGO",1974,NA
"5805","TGO",1975,NA
"5806","TGO",1976,NA
"5807","TGO",1977,NA
"5808","TGO",1978,NA
"5809","TGO",1979,NA
"5810","TGO",1980,NA
"5811","TGO",1981,NA
"5812","TGO",1982,NA
"5813","TGO",1983,NA
"5814","TGO",1984,NA
"5815","TGO",1985,NA
"5816","TGO",1986,NA
"5817","TGO",1987,NA
"5818","TGO",1988,NA
"5819","TGO",1989,NA
"5820","TGO",1990,NA
"5821","TGO",1991,27.8486519509813
"5822","TGO",1992,18.9217434273883
"5823","TGO",1993,13.7074775345047
"5824","TGO",1994,24.126602641474
"5825","TGO",1995,27.1962109375779
"5826","TGO",1996,16.89265543739
"5827","TGO",1997,18.5580362503623
"5828","TGO",1998,16.9256665350859
"5829","TGO",1999,12.9402618243113
"5830","TGO",2000,23.1977126094825
"5831","TGO",2001,9.62267667663458
"5832","TGO",2002,12.3076411546805
"5833","TGO",2003,14.0870627348187
"5834","TGO",2004,12.6851953354065
"5835","TGO",2005,13.3784898126202
"5836","TGO",2006,16.4488820601009
"5837","TGO",2007,29.5767140121233
"5838","TGO",2008,33.1414016506668
"5839","TGO",2009,25.0183098069904
"5840","TGO",2010,35.1635367192452
"5841","TGO",2011,38.0066893318195
"5842","TGO",2012,42.4472645619443
"5843","TGO",2013,NA
"5844","TGO",2014,NA
"5845","TGO",2015,NA
"5846","TGO",2016,NA
"5847","TGO",2017,NA
"5848","THA",1960,NA
"5849","THA",1961,NA
"5850","THA",1962,NA
"5851","THA",1963,NA
"5852","THA",1964,NA
"5853","THA",1965,NA
"5854","THA",1966,NA
"5855","THA",1967,NA
"5856","THA",1968,NA
"5857","THA",1969,NA
"5858","THA",1970,NA
"5859","THA",1971,NA
"5860","THA",1972,NA
"5861","THA",1973,NA
"5862","THA",1974,NA
"5863","THA",1975,NA
"5864","THA",1976,NA
"5865","THA",1977,NA
"5866","THA",1978,NA
"5867","THA",1979,NA
"5868","THA",1980,NA
"5869","THA",1981,NA
"5870","THA",1982,NA
"5871","THA",1983,NA
"5872","THA",1984,NA
"5873","THA",1985,NA
"5874","THA",1986,NA
"5875","THA",1987,NA
"5876","THA",1988,NA
"5877","THA",1989,NA
"5878","THA",1990,NA
"5879","THA",1991,80.8037875598509
"5880","THA",1992,107.40973495414
"5881","THA",1993,109.467967644617
"5882","THA",1994,128.31729806848
"5883","THA",1995,148.684741703098
"5884","THA",1996,151.954538153753
"5885","THA",1997,150.430921143187
"5886","THA",1998,106.157264134787
"5887","THA",1999,127.182912229557
"5888","THA",2000,133.534271782669
"5889","THA",2001,133.568514512462
"5890","THA",2002,180.528981875788
"5891","THA",2003,140.873719729596
"5892","THA",2004,127.995880173324
"5893","THA",2005,116.94070670357
"5894","THA",2006,106.44195400898
"5895","THA",2007,158.214882266749
"5896","THA",2008,134.223010328437
"5897","THA",2009,140.607314373589
"5898","THA",2010,172.132354213816
"5899","THA",2011,209.92103844426
"5900","THA",2012,134.587974227826
"5901","THA",2013,NA
"5902","THA",2014,NA
"5903","THA",2015,NA
"5904","THA",2016,NA
"5905","THA",2017,NA
"5906","TJK",1985,NA
"5907","TJK",1986,NA
"5908","TJK",1987,NA
"5909","TJK",1988,NA
"5910","TJK",1989,NA
"5911","TJK",1990,NA
"5912","TJK",1991,NA
"5913","TJK",1992,NA
"5914","TJK",1993,NA
"5915","TJK",1994,NA
"5916","TJK",1995,NA
"5917","TJK",1996,NA
"5918","TJK",1997,NA
"5919","TJK",1998,NA
"5920","TJK",1999,NA
"5921","TJK",2000,NA
"5922","TJK",2001,NA
"5923","TJK",2002,NA
"5924","TJK",2003,NA
"5925","TJK",2004,NA
"5926","TJK",2005,NA
"5927","TJK",2006,NA
"5928","TJK",2007,NA
"5929","TJK",2008,NA
"5930","TJK",2009,NA
